ApprovalFY,Term,NoEmp,NewBiz,RevLineCr,LowDoc,DisbursementGross,MIS_Status,TotalLoansInCounty,PIF_RateByCounty,MedIncome,Population,PopChange,LaborForceInCty,EmployedInCty,UnempInCty,UnempRateInCty,DeathsPer100k,PayDelay,Industry
1997,36,10,1.0,0.0,1,100000.0,P I F,2046,0.7976539589442815,33084,462681.0,0.22255088067900064,277214,270208,7006,2.5,551.9,87.0,Unknown
1997,300,4,0.0,0.0,0,187000.0,P I F,2046,0.7976539589442815,33084,462681.0,0.22255088067900064,277214,270208,7006,2.5,551.9,40.0,Unknown
2006,84,2,1.0,1.0,0,63235.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,47.0,Retail
1997,84,23,0.0,0.0,0,235000.0,P I F,2046,0.7976539589442815,33084,462681.0,0.22255088067900064,277214,270208,7006,2.5,551.9,71.0,Other
1997,120,6,1.0,0.0,1,40000.0,P I F,2046,0.7976539589442815,33084,462681.0,0.22255088067900064,277214,270208,7006,2.5,551.9,10.0,Unknown
1997,120,25,0.0,0.0,0,185000.0,P I F,2046,0.7976539589442815,33084,462681.0,0.22255088067900064,277214,270208,7006,2.5,551.9,64.0,Unknown
2006,84,3,0.0,0.0,0,50000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,29.0,Other
2006,84,3,0.0,1.0,0,54000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,88.0,Manufacturing
1997,300,2,0.0,0.0,0,250000.0,P I F,2046,0.7976539589442815,33084,462681.0,0.22255088067900064,277214,270208,7006,2.5,551.9,38.0,Other
1997,240,50,0.0,0.0,0,746000.0,P I F,2046,0.7976539589442815,33084,462681.0,0.22255088067900064,277214,270208,7006,2.5,551.9,447.0,Unknown
2006,84,6,0.0,1.0,0,350000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,49.0,Wholesale
2006,82,5,1.0,1.0,0,265625.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,40.0,Construction
1997,257,7,0.0,0.0,0,798000.0,P I F,2046,0.7976539589442815,33084,462681.0,0.22255088067900064,277214,270208,7006,2.5,551.9,243.0,Health
1998,60,5,0.0,1.0,0,100000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,107.0,Unknown
2006,46,1,0.0,1.0,0,26001.0,CHGOFF,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,156.0,Construction
1998,60,3,0.0,0.0,1,27000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,208.0,Unknown
2006,84,2,0.0,1.0,0,131893.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,12.0,Professional
2006,55,8,0.0,1.0,0,134390.0,CHGOFF,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,69.0,Finance
2006,24,8,0.0,0.0,0,12000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,23.0,Construction
2006,60,2,0.0,0.0,0,65000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,19.0,Professional
1998,84,22,0.0,0.0,0,155500.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,82.0,Unknown
1998,240,100,0.0,0.0,0,699000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,491.0,Unknown
1998,240,11,0.0,0.0,0,395250.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,75.0,Unknown
2006,25,10,0.0,1.0,0,151665.0,CHGOFF,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,31.0,Transportation
2006,84,14,0.0,1.0,0,50000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,1.0,Construction
2006,180,12,0.0,0.0,0,1770000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,48.0,Wholesale
2006,61,2,1.0,0.0,0,66900.0,CHGOFF,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,23.0,Retail
2006,66,2,1.0,1.0,0,30000.0,CHGOFF,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,176.0,Retail
2006,72,5,0.0,1.0,0,50000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,19.0,Retail
1998,6,2,1.0,0.0,0,225000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,174.0,Unknown
2006,63,2,0.0,0.0,0,260000.0,CHGOFF,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,30.0,Retail
2006,84,50,1.0,1.0,0,28806.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,88.0,Construction
1998,84,2,1.0,0.0,0,245000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,152.0,Unknown
2006,84,4,0.0,1.0,0,129477.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,40.0,Other
2006,84,4,0.0,1.0,0,248537.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,14.0,Other
2006,84,50,0.0,0.0,0,100000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,135.0,Wholesale
1998,240,18,1.0,0.0,0,658000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,309.0,Professional
2006,61,3,0.0,0.0,0,59623.0,CHGOFF,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,8.0,Professional
1998,300,8,0.0,0.0,0,202500.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,41.0,Other
2006,120,7,1.0,0.0,0,435000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,60.0,Health
1998,84,16,0.0,0.0,0,250000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,340.0,Professional
2006,26,32,0.0,0.0,0,50000.0,CHGOFF,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,21.0,Construction
1998,84,4,0.0,0.0,0,100000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,62.0,Unknown
2006,84,2,1.0,1.0,0,121910.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,167.0,Other
2006,52,20,0.0,1.0,0,128668.0,CHGOFF,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,9.0,Finance
2006,60,5,0.0,1.0,0,98875.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,33.0,Accommodation
2006,40,3,1.0,1.0,0,25000.0,CHGOFF,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,8.0,Other
1998,201,4,0.0,0.0,0,330000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,86.0,Other
1998,84,4,1.0,0.0,0,77500.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,52.0,Unknown
2006,84,5,0.0,1.0,0,240134.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,26.0,Manufacturing
1998,84,4,0.0,0.0,0,62000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,76.0,Health
2006,72,1,0.0,1.0,0,15580.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,146.0,Other
2006,84,9,0.0,1.0,0,54480.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,20.0,Professional
2006,56,2,1.0,0.0,0,25000.0,CHGOFF,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,36.0,Accommodation
1998,300,8,0.0,0.0,0,385000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,639.0,Other
2006,84,4,0.0,1.0,0,100250.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,23.0,Wholesale
2006,84,4,0.0,0.0,0,23465.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,22.0,Retail
1998,36,3,1.0,0.0,1,15000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,84.0,Unknown
1998,84,2,1.0,0.0,1,20000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,23.0,Health
2006,84,6,0.0,1.0,0,60000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,16.0,Finance
2006,240,3,0.0,0.0,0,266000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,254.0,Finance
1998,60,20,0.0,0.0,0,300000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,17.0,Professional
1998,120,3,0.0,0.0,0,72000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,17.0,Unknown
1998,71,5,0.0,0.0,0,320000.0,CHGOFF,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,109.0,Retail
1998,84,1,1.0,0.0,0,46000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,46.0,Unknown
1998,300,10,0.0,0.0,0,400000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,71.0,Unknown
2006,84,5,0.0,1.0,0,79009.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,25.0,Other
2006,15,1,0.0,1.0,0,98080.0,CHGOFF,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,83.0,Construction
2006,84,7,0.0,1.0,0,85820.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,71.0,Administrative
2006,60,2,0.0,0.0,0,34000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,39.0,Accommodation
2006,82,7,0.0,0.0,0,336199.0,CHGOFF,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,39.0,Professional
2006,240,42,0.0,0.0,0,490000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,181.0,Real
2006,276,6,0.0,0.0,0,333000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,42.0,Professional
2006,30,12,0.0,0.0,0,99118.0,CHGOFF,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,33.0,Wholesale
2006,84,1,0.0,1.0,0,39698.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,32.0,Construction
2006,84,4,0.0,0.0,0,91000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,12.0,Other
1998,108,1,0.0,0.0,0,142000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,202.0,Retail
1998,300,5,0.0,0.0,0,1000000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,17.0,Wholesale
2007,43,21,0.0,1.0,0,77290.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,22.0,Other
1998,84,7,1.0,0.0,1,100000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,108.0,Unknown
2007,84,19,1.0,1.0,0,222512.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,15.0,Information
2007,84,2,0.0,1.0,0,320188.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,74.0,Real
2007,27,4,0.0,0.0,0,63800.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,36.0,Retail
2007,26,4,0.0,1.0,0,30509.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,36.0,Retail
1998,60,9,0.0,0.0,0,40000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,65.0,Unknown
2007,39,2,0.0,1.0,0,144492.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,28.0,Information
2007,84,2,0.0,1.0,0,75905.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,388.0,Manufacturing
2007,120,21,1.0,0.0,0,250000.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,23.0,Other
2007,22,42,0.0,1.0,0,79753.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,14.0,Other
2007,60,2,1.0,0.0,0,10000.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,3.0,Manufacturing
2006,300,1,0.0,0.0,0,680000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,109.0,Retail
2007,84,15,0.0,1.0,0,115437.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,3.0,Other
1998,144,2,1.0,0.0,0,221000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,585.0,Unknown
2006,60,7,0.0,1.0,0,611934.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,39.0,Professional
2007,32,6,0.0,1.0,0,318417.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,17.0,Construction
2007,63,1,0.0,1.0,0,96347.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,16.0,Real
2006,300,5,0.0,0.0,0,366000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,26.0,Other
2007,84,1,1.0,1.0,0,113106.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,15.0,Other
2006,84,2,0.0,1.0,0,30000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,80.0,Construction
1998,120,22,0.0,0.0,0,275000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,57.0,Unknown
2007,65,2,0.0,1.0,0,52350.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,7.0,Wholesale
1998,48,3,0.0,0.0,0,50000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,452.0,Unknown
2006,12,15,0.0,0.0,0,75000.0,CHGOFF,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,13.0,Professional
2006,39,15,0.0,1.0,0,82551.0,CHGOFF,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,13.0,Professional
1998,264,4,0.0,0.0,0,627500.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,21.0,Wholesale
2007,84,2,1.0,1.0,0,72788.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,29.0,Professional
1998,84,38,1.0,0.0,0,140000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,18.0,Unknown
2006,84,8,0.0,1.0,0,54663.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,37.0,Professional
1998,240,8,0.0,0.0,0,523000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,547.0,Unknown
2007,84,6,1.0,1.0,0,62400.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,15.0,Administrative
1998,300,24,0.0,0.0,0,438000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,67.0,Manufacturing
2007,72,6,0.0,1.0,0,30129.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,165.0,Finance
2007,84,1,0.0,1.0,0,105277.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,7.0,Real
2007,84,7,0.0,1.0,0,50000.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,38.0,Manufacturing
2007,84,7,1.0,0.0,0,215200.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,154.0,Retail
1998,120,1,1.0,0.0,0,310000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,20.0,Retail
2006,84,3,0.0,1.0,0,61739.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,82.0,Finance
2006,48,6,0.0,1.0,0,176966.0,CHGOFF,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,47.0,Construction
2006,84,6,0.0,1.0,0,77046.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,197.0,Health
2007,84,1,1.0,0.0,0,50000.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,45.0,Retail
1998,84,10,0.0,0.0,0,100000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,70.0,Unknown
1998,60,8,0.0,1.0,0,186855.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,70.0,Unknown
2006,12,5,0.0,1.0,0,350000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,13.0,Transportation
2007,14,1,0.0,0.0,0,30000.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,10.0,Wholesale
2007,84,8,0.0,1.0,0,95256.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,99.0,Health
1998,60,15,0.0,1.0,0,100000.0,P I F,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,94.0,Other
1998,4,20,1.0,0.0,1,37000.0,CHGOFF,2046,0.7976539589442815,36027,472544.0,0.22255088067900064,289435,282039,7396,2.6,551.9,62.0,Unknown
2007,19,1,0.0,0.0,0,63500.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,25.0,Finance
2006,84,2,0.0,1.0,0,80204.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,29.0,Construction
2007,84,2,1.0,0.0,0,30000.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,21.0,Professional
1999,60,1,0.0,1.0,0,35000.0,P I F,2046,0.7976539589442815,38538,482262.0,0.22255088067900064,294004,287376,6628,2.3,551.9,110.0,Unknown
2007,30,10,1.0,1.0,0,69756.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,37.0,Retail
1999,240,84,0.0,0.0,0,139000.0,P I F,2046,0.7976539589442815,38538,482262.0,0.22255088067900064,294004,287376,6628,2.3,551.9,76.0,Construction
1999,60,29,0.0,0.0,0,125000.0,P I F,2046,0.7976539589442815,38538,482262.0,0.22255088067900064,294004,287376,6628,2.3,551.9,63.0,Unknown
2007,84,0,1.0,1.0,0,25000.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,61.0,Retail
1999,96,4,0.0,0.0,1,80000.0,P I F,2046,0.7976539589442815,38538,482262.0,0.22255088067900064,294004,287376,6628,2.3,551.9,62.0,Other
2006,240,1,0.0,0.0,0,1310000.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,292.0,Accommodation
2006,84,2,0.0,1.0,0,25352.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,96.0,Construction
2006,84,1,0.0,1.0,0,61899.0,P I F,2046,0.7976539589442815,45766,531619.0,0.22255088067900064,302717,289805,12912,4.3,551.9,32.0,Professional
2007,60,4,0.0,0.0,0,583000.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,47.0,Retail
2007,9,7,0.0,0.0,0,184448.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,82.0,Professional
2007,84,10,0.0,1.0,0,101753.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,44.0,Finance
2007,28,23,0.0,1.0,0,149989.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,22.0,Information
1999,300,3,0.0,0.0,0,241000.0,P I F,2046,0.7976539589442815,38538,482262.0,0.22255088067900064,294004,287376,6628,2.3,551.9,127.0,Manufacturing
1999,240,20,0.0,0.0,0,750000.0,P I F,2046,0.7976539589442815,38538,482262.0,0.22255088067900064,294004,287376,6628,2.3,551.9,681.0,Information
1999,240,54,1.0,0.0,0,915000.0,P I F,2046,0.7976539589442815,38538,482262.0,0.22255088067900064,294004,287376,6628,2.3,551.9,779.0,Unknown
1999,266,1,1.0,0.0,0,1000000.0,P I F,2046,0.7976539589442815,38538,482262.0,0.22255088067900064,294004,287376,6628,2.3,551.9,364.0,Unknown
2007,36,1,0.0,1.0,0,35750.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,28.0,Retail
2007,84,6,1.0,1.0,0,96654.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,423.0,Professional
2007,45,34,0.0,1.0,0,666224.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,31.0,Construction
2007,35,10,0.0,0.0,0,75000.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,21.0,Construction
2007,65,8,0.0,0.0,0,305000.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,15.0,Wholesale
2007,84,11,0.0,1.0,0,147742.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,14.0,Professional
2007,84,10,0.0,1.0,0,49006.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,104.0,Professional
2007,240,1,0.0,0.0,0,504000.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,89.0,Professional
2007,240,1,0.0,0.0,0,780000.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,35.0,Other
2007,84,2,0.0,1.0,0,50678.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,91.0,Other
2007,62,2,0.0,1.0,0,73026.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,89.0,Professional
2007,240,12,0.0,0.0,0,317000.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,357.0,Information
2007,34,2,0.0,1.0,0,196077.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,31.0,Real
1999,107,5,1.0,0.0,0,258000.0,CHGOFF,2046,0.7976539589442815,38538,482262.0,0.22255088067900064,294004,287376,6628,2.3,551.9,31.0,Unknown
1999,120,8,0.0,0.0,0,105000.0,P I F,2046,0.7976539589442815,38538,482262.0,0.22255088067900064,294004,287376,6628,2.3,551.9,31.0,Retail
2007,56,2,0.0,1.0,0,67846.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,25.0,Information
1999,120,10,0.0,0.0,0,400000.0,P I F,2046,0.7976539589442815,38538,482262.0,0.22255088067900064,294004,287376,6628,2.3,551.9,82.0,Retail
1999,240,31,0.0,0.0,0,206000.0,P I F,2046,0.7976539589442815,38538,482262.0,0.22255088067900064,294004,287376,6628,2.3,551.9,400.0,Construction
2007,47,1,0.0,1.0,0,40070.0,CHGOFF,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,37.0,Real
2007,96,0,0.0,0.0,0,156000.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,36.0,Administrative
2007,84,1,1.0,1.0,0,95268.0,P I F,2046,0.7976539589442815,46837,542039.0,0.22255088067900064,304913,293497,11416,3.7,551.9,34.0,Manufacturing
1999,91,13,0.0,0.0,0,468800.0,CHGOFF,2046,0.7976539589442815,38538,482262.0,0.22255088067900064,294004,287376,6628,2.3,551.9,6.0,Unknown
1999,190,60,1.0,0.0,0,834000.0,CHGOFF,2046,0.7976539589442815,38538,482262.0,0.22255088067900064,294004,287376,6628,2.3,551.9,34.0,Accommodation
